,text,sentiment
627,bangkit lagi ni intro,netral
628,bangsad gua nonton vidio kamu gua siap headset dulu jing why gitu,netral
629,bangsad kau,netral
631,bank ajak aku doooong ikut youtube rewind indonesia aku punya utub lho,netral
632,bank bikin konten rem bank,netral
633,bank erickolim bagaimana rasa nya coli pertama abank kapan,netral
634,banting semua haters bang h ngadepin haters stres mereka,netral
635,bantu channel saya subscriber akan ada giveaway,netral
636,bantu like guys erick udah habis uang ytbrewind pin gua rick,netral
637,bantu subs dong aku mula nanti aku subsback coment aj lapak aku,netral
638,bantu subscribe chanel gan,netral
639,bantu subscribe channel gue thanks,netral
640,bantu subscribe channel gw guys v,netral
641,bantu subscribe channel saya,netral
642,bantu subscribe gaizzz,netral
643,bantu up channel guys,netral
644,banyak baca al quran bang erikkk bukan kata a j ng,netral
647,banyak banget njerrr iklan nya,netral
648,banyak berlian banyak sampah,netral
649,banyak bet ngomog anjink nya tapi ttp semangat bang,netral
650,banyak hater auto kaya hmmm illuminati,netral
651,banyak haters asbun,netral
652,banyak haters auto kaya,netral
653,banyak haters banyak adsense,netral
655,banyak haters banyak duituit njer,netral
656,banyak haters banyak rezeki,netral
657,banyak haters banyak subscriber,netral
658,banyak haters banyak uang,netral
659,banyak haters banyak uangg,netral
660,banyak haters kamu tu rata rata fans si astronot roket,netral
661,banyak haters kaya sa ae wkwk,netral
662,banyak haters sini fansnya m ro,netral
663,banyak haters tapi banyak duit,netral
664,banyak haters yang bully di komen tapi kok dia nontoninn dan ngelike haters ngentor,netral
665,banyak hatters banyak duit,netral
666,banyak iklan bngst,netral
667,banyak iklan lewat jangan di skip lah nonton dulu boyyyyyy,netral
668,banyak iklan nya tol susah mau nonton,netral
669,banyak iklan pepeq tapi gua skip skip club ah,netral
671,banyak koment munafik rik wkaowkoawokoawokoawk,netral
672,banyak kuping panas,netral
673,banyak orang yg hibur sama konten yt kamu bang,netral
674,banyak subs bikin untung banyak haters cuan limpah ruah,netral
675,banyak yg hate comment bang v pada mau masuk part v,netral
676,banyak yg iri bang tapi nambah duit lu klo banyak haters,netral
677,banyak yg nonton bocah,netral
678,banyak mana haters si pudak niku project sama channel lu,netral
679,banyakin lagi toxicnya ya kentot,netral
680,bapak kau jess no limit,netral
681,bapak kau jual grobak timbang,netral
682,bapak kau daftar kerja di salon,netral
684,bapk kao coli pake film azabb,netral
685,bar kuning bau uang,netral
686,barbar,netral
687,barbar indo tebar btw bang colab dong ama bungcorygore,netral
688,baru baca pertama dah ketawa en mikir dulu bajing,netral
689,baru buka ud lebay tengah,netral
690,baru tonton wkwkwk,netral
691,baru kali wkwkwkw biasanye max tumben,netral
692,baru kli ini gw hmpir jdi fans nya si rik tdinya fw adalah fans yg t e r t u n d a,netral
693,baru nonton detik,netral
694,baru nyadar,netral
695,baru sadar drama kamu sekarang nyalip channel kelvin gaming nyata,netral
696,baru satu hahahahaha,netral
697,baru tau gw,netral
698,baru tau gw tuju yt erik itu cuman entertain daong,netral
699,baru upload langsung k views wikwikwikwikwik,netral
700,barusan gua pencet tombol subscribenya kali,netral
701,bau bau sindir ashiaaaaappp,netral
702,bau bwanggg,netral
703,bau gore,netral
704,bau gore sa ae kamu mancing dewa wkwkwic lah,netral
705,bau gore wkwk,netral
706,bau maamek,netral
707,bau mem k,netral
708,bau memec ewkwkw ajg,netral
728,bau mes,netral
729,bau mmek,netral
730,bau pepeq,netral
732,bau the beast,netral
733,bawa santai aja rick,netral
734,bayak benci erik makin kaya bosss wkwkwk mantap gan,netral
735,bayangin erickolim botak kaya apa bebas njer,netral
736,bazeng lu kamvreet,netral
737,bcd,netral
738,bcd ea ngeod lu qimax asw,netral
739,bcod kontoru yess,netral
740,be patient bb,netral
741,be yourself aja rik emg palkon kamu,netral
742,be yourself d,netral
743,bebas karya dan inovasi,netral
744,beda in ama miawaug miawaug pernah ngomong kasar kotor kalau ericko lim kata temen aku sellalu kata kasar,netral
745,beda youtuber zaman dulu raditya arap bayu skak sama youtuber zaman now gausah dsebutin kamu tau,netral
746,bee and need,netral
747,begitu indonesia,netral
748,begitu yak,netral
753,bekarya terus bang gua akan suport lu,netral
754,bain kok muka macam biji karat,netral
756,beli subscrib aku cmn k mau dpet akun,netral
757,beli subscribee hahhaa hater goblok,netral
758,beli subscriber dmana kuy gwe mau beli,netral
759,beli suncribers mana,netral
760,benar,netral
761,benar ane haters kagak komen takut bacotin saya unsub terlalu toxic bahasa terlalu kasar saya sering nonton video ente subscribe,netral
762,benar channel didik channel kyk gin harus di sebar biar orang pada tau ngerti,netral
763,benar channel sangat didik gua,netral
765,benar laku buat para viwers benar dia bukan orang ngeselin,netral
766,benar masalah bagaimana bagaimana elu yng penting hibur laku elu emng aneh itu yng bikin hibur tetap diri kamu bang semangat,netral
767,benar nya channel cuman buat hibur doang,netral
768,bener bang elu elu udah has sama omong jorok kamu bocah ngentod smua,netral
770,bener banget kata kata lu kata kata lu motivasi gua thanks,netral
771,bener banget nih mulut erickontol im proud of you kingg lanjut apa yg lu suka salam soapers ngentodd,netral
772,bener juga lu lim banyak haters banyak duit v,netral
773,bener kamu bocah,netral
774,bener lah buat video didik yg nonton pada bawah umur anak kecil kids kodomo you know,netral
775,bener rik lo pada kalo mau ada konten yang didik jangan sini sana pergi ke channel majelis lucu,netral
776,bener si kita di ciptain otak buat bisa pilih buruk dan baik nya dan gantung orang itu dah bisa nyaring atau ngga nya hehehe,netral
777,bener subscribe ramozz,netral
778,bener tu kata hatters,netral
779,bener tuh,netral
780,bener tuh heters bisa hasil uang wkwk,netral
781,bener tuh rik fans yg tunda,netral
782,bener tuhh,netral
783,bener wkwkwk,netral
784,benerr banget tolo,netral
785,bentar bentar foto qorygore ngapa situ bgst wkwkwk,netral
786,berani gak minggu gak toxic,netral
787,berani komen ciut dunia nyata mending masuk aja perut mak kamu,netral
789,berani ngehujat entar dibikinin video batman sagne,netral
790,berapa banyak anak bawah umur tonton video,netral
791,berapa gereget kamu,netral
792,berapa greget kamu,netral
793,berapa gregetnya kamu,netral
794,berat tamabah steres nya dong wkwkwk tuju sih,netral
795,bau gor,netral
796,bau gor hhhh,netral
797,bau gore kata please dong bg rickontoru collabs sama qorygore,netral
798,faedah sangad bang lim,netral
799,beri nama buat haters lu dong rik yang tuju likeee,netral
800,mutu dan faedah kok,netral
801,didik bgt h gg,netral
802,sabar la eric,netral
803,sabar lahk rik ini uji dari tuhan,netral
804,bersihin otak kamu haters jernih,netral
805,berubaaaahhhhg wkwk,netral
806,bes ansuer in,netral
807,besar komen wow,netral
808,besok besok ericko lim jadi motivator rang tuh punya hak untuk pilih apa yang dia ingin tod,netral
809,best content,netral
810,best moment and ada jumpscare fi menit v,netral
811,best njeg,netral
812,best openning,netral
813,best scene buat yg hemat kuota auto ngakak,netral
814,betul,netral
815,betul bang era globalisasi,netral
817,betul bang lanjutin aja karya luu bangtakatai erick,netral
818,betul mbah saya aja nyari haters susah amat,netral
819,betul rick klo gk mau jadi orng yg unfaedah jan nonton chanel erickolim tonton aja chanel jess no limit yg ngajarin maen moba analog,netral
820,betull pakde,netral
821,betulll hapus aja tu chenel nggk mutu,netral
822,bg bikin hal yg aneh dong bosan nonton yg itu itu trus,netral
823,bg bikin vidio lu jumpa iki anak sule wkwkwk muka lu mirip amat sama dia,netral
824,bg di opening bikin yg kaya dulu lah,netral
825,bg give away dong bg,netral
826,bg gue saranin konten lu dikenain batas umur bg biar gak lihat bocah cuma ngasih saran aja sih,netral
827,bg kau punya agama udah itu agama ngajarin ngomong jorok emg agama arti buat kau bg,netral
828,bg kok ada lagi haters,netral
830,bg sorry,netral
831,bg toxic lu kapan di nerf yak,netral
833,bgsd kaget gw lagi coli ada notif,netral
834,bgst ads nya banyak bgt ini video,netral
835,bgst baru pertama nonton udh ada intro legendhahahahaha,netral
836,bgst komen gua gaada,netral
838,bgst v ngakak gua,netral
839,bhahahaha,netral
840,bhuahaha di hujat,netral
841,biar bang hina santui gua,netral
842,biar banyak haters tetap karya,netral
843,biar eriko lim karya dia udah kena istidraj lebih parah azab allah biar diri dan coba kepada coba berat akan rasa di akhirat,netral
844,biar hatters gonggong gausah dengerin,netral
845,biar orang ansub yang penting gua hibur gaya loe no skip iklan gua,netral
846,biarin aja bang haters fans yg tunda wkwk,netral
847,biarin aja haters komen komen aj bisa buat yg gnian kgk bisa wkkwkw masa subs jt kira beli haha smngat trs bang,netral
848,biarin aja mah bang,netral
849,biarin bae bang heters kan kaga punya otak,netral
850,biarin haters bang mereka ejek mungkin karna mereka iri v,netral
851,biarin haters ngebacod gk dapat uang,netral
852,biarin tuhh hateres fuck hhhhh,netral
853,biar haters jadi penyemngat luu dan penamba addsens iat iklan iklan yang ada di video lu makanya iklan ga gw skip,netral
854,biarngpa kamu pngen tenar ngehujat artis laen njs tenar kaya gin ekek,netral
855,biarpun kamu hina sama haters kamu jangan kamu tanggapin bang haters cuman sampah masyarakat woi buat haters kalau suka sama video nya usah tonton haters bangsatt,netral
856,biasa a kondom,netral
857,biasa ego,netral
858,biasa mereka iri ama luu,netral
859,biasa normy otak dangkal akowkowkwow,netral
860,biasa bocah yg haters itu,netral
861,bibir kamu kok lengket,netral
862,bicara kamu terlalu kasar,netral
863,bicara kasar hibur,netral
865,bijak orang wkwkwkw tq bang dh hibur wkwkwk,netral
867,bijakkkk,netral
868,biji ada lanjut bau sampah wkwkwkwkw,netral
869,biji coment,netral
870,biji lu tiga ya bang hahahahah,netral
871,bijicoment,netral
872,bikin cenel yg bener,netral
873,bikin challenge cuci muka pake bon cabe,netral
874,bikin challenge makan taik sendiri yang tuju like,netral
875,bikin disa treck dong bro,netral
876,bikin diss rap buat heaters bang ahan org buat bahan bully,netral
877,bikin es kepal make peju erick ngentod,netral
878,bikin film semi aktor elo bang,netral
879,bikin kaya gin lagi bang v,netral
880,bikin ketawa,netral
881,bikin konten baca komen haters lg rick sumpah aku tertawa anjng gua tunggu konten kk gin lgi bngstt,netral
882,bikin konten beauty vlogger lagi anjeng part lahhhh,netral
883,bikin konten masak masak biar didik,netral
884,bikin konten pb ngentod,netral
885,bikin konten porno dong,netral
886,bikin konten unfaedah hibur banyak haters awto jadi sultan,netral
887,bikin lagi bang seru bgtan cari duit dengan cara cari musuh,netral
888,bikin lagi bang wkwkw,netral
889,bikin lagi lah ngakak,netral
890,bikin parodi wik wik wik dong bang yang tuju like,netral
891,bikin part nya kamu bacain hate koment kamu jawab santai ngegas kuys gas wkwkwk,netral
894,bikin part rick,netral
895,bikin part rik,netral
896,bikin q a lg lahhh,netral
897,bikin q a sama mama u lagi dong konyol sumpah ngakak,netral
898,bikin video di event vvibu lagi dong,netral
899,bikin video reaction dong rik,netral
900,bikin video sama qorygore rick,netral
901,bikin video wik wik wik sama ody rick,netral
902,bikin vlog sama kim lagi ah tot,netral
903,bikin yang banyak video kaya gin tod seru nntnnya trs iklan banyakin biar auto kaya gitu aja susah ngntd,netral
905,bilang cenel yutub mutu didik baru main yutub nontonnya yutuber on the spot doang mungkin how to basic aja tidak tau,netral
906,bilang haters kamu iri sama kamu bang yg sukses terus yg bisa cari duit sendiri,netral
907,bilang moba analog sendiri malah main goblokar y,netral
909,bilang unfaedah tapi tonton sampe habis,netral
910,bilangin haters nya bang inti gua dapet duit,netral
911,binasa haters,netral
912,bingung gua beneran,netral
913,bingung mau buat konten apa,netral
914,bingung mo komen apa,netral
915,bisa,netral
916,bisa denger juga intro legend,netral
917,bisa di jaga gk omong mu erikontropus palalojavanicus,netral
918,bisaa lebih emosi dari ituu engga bangu nntnnya trs iklan banyakin biar auto kaya gitu aja susah ngntd,netral
919,bit buriq pula mmq,netral
920,bitchhh,netral
921,bkan kalau banyak haters makin kenal,netral
922,bkn jadi motivasi jadi lucu hahah siap buat teken volume takut jumscare ape cuma gua yg gin wkwk punya channel mau ngapain emang situ gedein chanellnya liat proses bro jangan hasil fuck the haters,netral
923,bng coba main coc dnk bng,netral
924,bng erick aku tetep dukung luh aku udah subscribe kamu pas kamu an jadi aku dukung luh terus mau kamu susah neng aku bakal blakang kamu bng meski liat hati aku setia kamu bang soapers nosm lea yeah bukan maksud hina negara sendiri but yeah jujur memang sekarang zaman salah kaprah kalau memang masuk tanda tanda kiamat wallahualam,netral
925,bng gue udh sub and like video elo,netral
926,bng tepat janji jt subs botak,netral
927,bnyak haters bnyak duit wyoooooooooo wkwkwk gege ka,netral
929,bnyk haters koko,netral
930,bnyk orang pelosok yg hate kamu rick,netral
931,bnyk org goblok butuh didik bilang gak didik dasar goblok,netral
932,bocah goblok apa konten kek gin cuma di channel erpan aja,netral
933,bocah goblok taux cuman komentarin org emangx di sempurna,netral
935,bocah lonte kau,netral
936,bocah mah diem aja,netral
937,bocah napa yak v,netral
938,bocah nolep,netral
939,bocah normies kebelet edgy pake nama josef stalin,netral
940,bocah phm maksud w omong tu,netral
942,bocah sd gelud yok,netral
943,bocah semua hate lu,netral
944,bocil,netral
945,bodo amat anjeng penting rajin buat konten aja,netral
947,bodo amat kan gw ketawa,netral
949,bodo amat mau toxic mau kaga yg penting gw hibur auto subs wkwkwk,netral
950,bodo amat penting inti hibur bantu like komen subscribe untuk capai subscriber,netral
951,bodo amat sama haters lu yang penting mereka nonton uang dari youtube bisa lu jajanin,netral
952,bodo amat sama haters peting lu bikin terus konten dan bisa gw tonton,netral
953,bodo amat yang penting nonton yutub bukan milik kalian aja yaa bocah,netral
954,bodo gua ngak ngurus,netral
955,bodo mau kamu kya sampah apa yg penting gua hibur wkwkwkwk,netral
956,bodo tidak usah pikirin bang,netral
957,bodo yg penting gokilwkwkwkw,netral
958,bodo yg penting gua hibur a,netral
959,bodoamat,netral
960,bodoamatt gua subscribe gua tertawa btw kamu ganteng,netral
964,boikot,netral
965,boikot boikott haters,netral
966,boleh juga lu,netral
967,boljug bacod lo su,netral
968,bos puisi diss buat ericko lim,netral
969,bosen liat angka subscribe lu terus bang kapan naik nya,netral
970,botak,netral
971,botak anjiinggggg,netral
972,botak bang kamu dah janji,netral
973,botak bang lu dah janji,netral
974,botak dong,netral
975,botak dulu loh,netral
976,botak kapan kntd,netral
977,botak mana ajg ama diet kontooolll,netral
978,botak mana botak,netral
979,botak njing,netral
980,botak nya kapan njir,netral
981,botak nya mana rik,netral
982,botak woi,netral
983,botak woy botak,netral
984,botakin kata jt subs ken botak,netral
985,botakin kontlo aja,netral
986,botakkk bangg,netral
987,botakkkkkkkkkkkkkkkk woiiiiiiyyyyyyy,netral
988,bowo apa kabar ya skrng,netral
989,brain battleground hago,netral
990,bravo sabun,netral
