,text,sentiment
455,ambil yang baik buang yang buruk yah walau pun gak ada yang baik juga sih manusia punya akal pikir kalo yang buruk yang contoh ya yang bego orang bukan content creatornya bangsaaat kasi bapak emak lu ngentot tengah malem keringetan sampe lecet kalo keluar orang kaga punya otak yang gak bisa bedain bener sma salah,netral
456,ambil yg baik buang yg buruk ok kontol,negatif
457,ambil yg baik nya abai yg buruk nya cuk yg penting hepyyy kwkekw,netral
458,amin,netral
459,ammin,netral
460,an dika btw itu poto gw tahun lalu,netral
461,anak anjg ah kntl malas gw ahhh crot ah gay hjomo ghiasdogojofhen e subsvribede a and assunsubscribe ahhahahahhahahasdjasixqw asshoel fkasking you be tch moga lo sadar gak sih cuma buat mememks ngilu ah asdijqwixqwozqoa ogw jadi gaje ashjhfxkwqiuxisaiwis help me pslaesae me gay omgomgomgomoasda,negatif
462,anak anjing,negatif
463,anak haram,netral
464,anak haram kontol memek kontol,negatif
465,anak haram orang,netral
466,anak hasil ngelonte orang,netral
467,anak jahannam,netral
468,anak kecil aku doang ni,netral
469,anak kecil nonton salah orang tua ngasih gadget anak ny kontol,negatif
470,anak kentot ah,netral
471,anak kontol,negatif
472,anak kontol boleh juga kalo ngomong,negatif
473,anak kontol kuda ngemis like,negatif
474,anak kontol tu wujud ky apa haha,negatif
475,anak muda bisa nerima erik yang bisa nerima arti pernah muda,netral
476,anak pinter aja yg uda tau isi konten ngga faedah tapi masih ttep di tonton dan ngomen kaga jelas asa paling bener aja,netral
477,anak sule kamu,netral
478,anak yg dibwh th jangan kasih hp lah ajg baru umur segitu sekolah dlu yg bener,netral
479,anan masyarakat sangat menghiburrr wkwkkw,netral
480,anang burhan erick kuat ya bawa qorygore,netral
481,anda ingin mes buru coment hina ericko lim,negatif
482,anda mau memek klo mau buka aja google bgsd klo gk bisa pake vpn bgsd sorry gw ngegas karna gw erickolim account dua bgsd hiya hiya hiya,netral
483,anda orang jawa mari ajar dan lestari budaya jawa,netral
484,andai gua punya abang lagi satu kayak erick serasa di surga hidup gua,positif
485,andi fajar kata lo cari subciriber murah nyuru nyuruh orang hapus chanel,netral
486,ane bukan gx suka sama bg eriko tapi ane suka sama karakteristik dari bg eriko lim hanya itu saja tetap semangat bg eriko lim moga video nya banyak bikin ane ketawa dan lucu kwkwkwk,positif
487,ane dukung kamu ric,netral
488,ane lapar bang,netral
489,ane netral tidak,netral
490,ane suka gaya kamu bang,positif
491,aneuk harem kah haaa buy aneuk okma bangsat anjing kaaah haaa aseeeeee makkkah fuck,negatif
492,anggap ajah haters itu jemboeut yang muncul,netral
493,anggep aja bencong toket,netral
494,anggita rumah mu di mana ketemu a cok,netral
495,anime campur bagi lu bagi orang lain hah,netral
496,anime campur makanya kalok ngomong pikir mas jangan langsung nyerobot kayak jalan raya aja wkwkwkwkwk otak teri otak teti,netral
497,anime campur sekarang gw tanyak kenapa orang kalok ketemu ericko lim selalu minta fotbar berat udah kenal kan udah sampai penjuru udah banyak yang kenal berat istilah yang pasti udah kenal dan bisa sebut jg artis orang banyak coli ya gin nih,netral
498,anj kok ada my lord qorygore,netral
499,anj nk kamu buncit ganteng mana nenen kamu aja gede sama kim hidung pesek jepit toket,netral
500,anjaay kok kayak gmna gitu kont,netral
501,anja auto ngakak ru l,netral
502,anjay,netral
503,anjay toxic di toxiu itu jelek dekil toxic parah idup lagi tp kita ttp support lu kok,negatif
504,anjay ericko lim no limit pros kurang keren apa coba erick,positif
505,anjay gua nonton ini baru k selsai udah k hebat lo rick,positif
506,anjay intro baru ericko lim tobat intro yg lama wkkwkw tw dosa rupaya el,netral
507,anjay intro legend,netral
508,anjay intro nya,netral
509,anjay lu lim,netral
510,anjay mantap no sensor walau unfaedah hibur bgsad mntap,negatif
511,anjay v,netral
512,anjay wkwk ingat hatters yang bikin rekening gendut jadi cinta hatters ya wkwk semangat brow e sndiri kontol pke ikut an si gledek dtk dtk dtk anjing lu,negatif
513,anjayy kses terus bang salam shoapers bal fans eriko like sini,netral
514,anjayy lagi kontol v,negatif
515,anjayyy hhhh auto ngakak drpd fans arap alay bang arap bang arap bang arap kontollll,negatif
516,anjayyy komen kaya jadi haters ahhh,netral
517,anjayyy seksi banget pentil anjayyyyyyyy,netral
518,anjeng bau gore haha,netral
519,anjeng chanel paling w suka gatau knp w suka aja nontonnya wkwkw,negatif
520,anjeng gw rindu intro jess ini wkwk makasih rik isi masamuda ku dengan tingkah kontol wkwk,negatif
521,anjeng iklan nya ada tengah pula kontol untung gak w lewat,negatif
522,anjeng ngaka gw rick liatkoment haters lu wkwkwk,netral
523,anjeng tiap nonton kamu rik jari gua slalu siap buat teken volume takut jumscare ape cuma gua yg gin wkwk punya channel mau ngapain emang situ gedein chanellnya liat proses bro jangan hasil fuck the haters,netral
524,anjengg kau kontol,negatif
525,anjenk bang erick wkwkwk,netral
526,anjenk muke lu udh kaya uya kuya bgst,netral
527,anjerr iklan gue kok gak bisa di skip sih xd,netral
528,anjerrr gua nonton iklan mulu bgst wkwk gua ngesubs kamu bukan arti kamu gblk bukan banhg orang orang jelas ngehate kamu kamu pikir bikin video pake otak terus ngeditnya blom apa banyak lah gua ngedukung kamu bang moga aja kamu jaya terus fokus to karir kamu aja,netral
529,anjg aku g berani ngebesarin volume bcs pake headset takut tuli,netral
530,anjg lah gua like video lu terus lu ga pernah like comment gua like coment gua skali aja btw qorygore g ikut ytb rewind,netral
531,anjiiing gua kangen pas elu main pb,netral
532,anjiiirrrr aku ngakakk lanjut toll,netral
533,anjiingg aku fans berat ama kamu bg eric moga lancar terus y ganbatte,netral
534,anjing,negatif
535,anjing,negatif
536,anjing ada qorygaaaahhhhh bro bro wkwkwkwk mantap rick,netral
537,anjing adsense semua goblog ahahaha,negatif
538,anjing aku minum jadi pindah hidung air bangsaattt wkwkwk,netral
539,anjing aku paling benci kalau nonton kamu gaada iklan,negatif
540,anjing aku subscribe kamu kamu k subscribe jaman kamu kerja garena,negatif
541,anjing asu bangsatt lu taek,negatif
542,anjing babi entot wkwkwkw,negatif
543,anjing babi hewan,negatif
544,anjing bangsat tai biji kontol bangsat,negatif
545,anjing bangsat tolol ngentot gua haters lu just kidding bikin konten yang lebih hibur aja rick proud of u,negatif
546,anjing bapak kau kontol,negatif
547,anjing bau analog anjingggg,negatif
548,anjing chanel bikin ngakak kontol loe riku kaya jadi gw mau komen hate,negatif
549,anjing das erico lim tai mulut mu bau memek bangsat kontol rambut kamu jembut,negatif
550,anjing daylen warpath cocok gitu dicombine wkwk,negatif
551,anjing daylend ama walpet wkwkekekek,negatif
552,anjing ecic ada,negatif
553,anjing erickontol lo gokil banget,negatif
554,anjing erickontolim ada satu iklan yg aku skip kampang maju kaum soapers yg paling friendly dunia bangsat,negatif
555,anjing erikontol,negatif
556,anjing ga ada iklan bgst,negatif
557,anjing gua motivasi kata elu bang auto langsung subscribe semangat bang,negatif
558,anjing gua udah ikutin lo tarik napas dan ngomong bau memek qkqkkqqk ngakak asli,negatif
559,anjing gwe kok gak pernah jadi tonton pertama yaol,negatif
560,anjing haters nya pada goblok ga ada otak anjing ngakak auto pasang bom di rumah nya masing masing tuh heters ngakak anjing otak mana otak pake kek anjing goblok trus salam dari anti skip siantar g buat hibur kalian jika kalian gak suka ya gak usah tonton kecuali ericko buat konten bokep lagi ngewek baru kalian hujat atau lu samperin terus lu bakar hidup hidup itu mah serah kalian,negatif
561,anjing iklan banyak amat v,negatif
562,anjing jess pros lim kuontol susu manis,negatif
563,anjing jijik entot,negatif
564,anjing jujur aku suka sama channel elu tiap kamu upload aku tonton ape kelar,netral
565,anjing kamu,negatif
566,anjing kamu,negatif
567,anjing kamu bangsat kamu punya diri naro gambar mata satu channel agama apa,negatif
568,anjing kamu erik kolim kontol anjing,negatif
569,anjing kamu ganteng rando,negatif
570,anjing kamu muka monyet,negatif
571,anjing kau haters ericko abang w taikkchannel didik,negatif
572,anjing komen banyak orang no life anjing bacot sosmed doang,negatif
573,anjing komen gua gaada bangsat gua unsubs lu anjing,negatif
574,anjing komen pertama sumpah kalau aku jadi kamu rik aku cari orang make bawa bawa orang tua kalau hina diri sendiri wajar lah ngina sampe orang tua bangsat,negatif
575,anjing kontol,negatif
576,anjing kontol aku dukung kamu eriko,negatif
577,anjing kontol bangsat ga mutu mati aja tai anjing,negatif
578,anjing lagi kelaperan kok di toxic kontol bilang cuman canda akhir di serang dog lovers eh klarifikasi udah lama sih video nya tetep aja anjing bingung aja otak mana gitu loh,negatif
579,anjing lho rick ajing tau gak kyk bocah anjing kontol pepek sorry bang sengaja biar abang auto kaya,negatif
580,anjing liat video kamu kok gua tertawa,negatif
581,anjing lo rik gua salut sama lo lo tetep semangag walau banyak heaters heaters luar sana salam soapers dari tasik malayata hahaha,negatif
582,anjing lu goblok tapi gua suka video lu jadi gw subscribe,netral
583,anjing lu rik ngakak gua vvvv,negatif
584,anjing nasehat nya anjay bnr terusin lah aku suka i love you erickontolim,netral
585,anjing ngakakawoakwoakwosk,negatif
586,anjing ngaksk gua rik ngliat expresilu jhaha,negatif
587,anjing ngentot bau me erick tuh hatersnya,negatif
588,anjing ngomong anjing wkwkwk bangyinggg,negatif
589,anjing ngundang bikin ytr pake tegak sambung,negatif
590,anjing ni orang,negatif
591,anjing retard,negatif
592,anjing rip telinga gw pas dwtik pertama kontol,negatif
593,anjing sumpah haters tau diri goblok kalian haters mati aja kalian haters,negatif
594,anjing tertawa bangsat wkwkk komen aku masuk hate comment ini uda pake capslock bangsat tertawa anjing,negatif
595,anjing tertawa gua bang haters kontolangsat kontol memek muka kamu memek asu anjing jahanam kintil hapus channel kamu anjing kontol memek kntl asu anjing memek memek memek memek,negatif
596,anjing tertawa guah,negatif
597,anjing tertawa sumpah liat reaction kamu ajg,negatif
598,anjing tertawa tai,negatif
599,anjing tolol ericokontolll,negatif
600,anjing tulis sambung ngentoooooooooooot,negatif
601,anjing vidio kamu anjing anjing anjng,negatif
602,anjing youtube rewind ni iklan kaga gua skip bangsat,negatif
603,anjingg erick gila pro sekali bikin org tertawa,negatif
604,anjinggg ngentot kucing anak tikus,negatif
605,anjingggggggggggg,negatif
606,anjinggggggggggggggggggggggggg haters semua video yg gak faedah itu hanya untuk hibur gw hibur anjinggggggggggggggggggggggggg haters,negatif
607,anjingkkk,negatif
608,anjink aku tertawa bangsad hahaahaha,netral
609,anjink anjink anjink anjink memek memek memek kontol kontol kontol sep buat video terus bang gua sih ok,negatif
610,anjink ending nya dilamain biar adsens ngalir ber banyak nih klo lebih toxic lu,netral
611,anjink iklan nya bisa skipp,netral
612,anjink iklan nya ga bisa di skipp,netral
613,anjink intro jmn old is back v,netral
614,anjink kamu kontol ganteng banget waduhhh aku laki jadi gay ngentot,negatif
615,anjink lo,netral
616,anjink ngukuk gua bang,netral
617,anjink tertawa gua liat nya adi kenal kamu gara gara penasaran ericko t siapa,netral
618,anjink wlau soapers kq gw neng liat loe nyampah peppek memang mantap kontol kau memek kentod,netral
619,anjinkk menit di akhir nhentot lah semangat buat kamu aku suka dengan pribadi kamu tetep semangat buat hidup,negatif
620,anjinnkk tertawa aku,netral
621,anjir ada bang qory,netral
622,anjir ada dewa gemah qorygore,netral
623,anjir bando wkwkw,netral
624,anjir bisa ada efek instagramnya wkwkwk,netral
625,anjir gua baru nang kucing aku mati liat video langsung ketawa,netral
626,anjir gua ngakak bgt,netral
627,anjir gw dapet iklan bgst,netral
628,anjir intro legend balik lgi kwkwkkwkwkwkwkwkwk,netral
629,anjir intro legend wkwkwkwkw,netral
630,anjir ko ada qorygore,netral
631,anjir lipetan nya,netral
632,anjir lol,netral
633,anjir nonton channel lu wajib make headset bang wkwkwkw,netral
634,anjir opening nya bkn ngakakmong serius suka bikin motivasi anjing,netral
635,anjir terakiran aja ada iklan anjir wkwkw,netral
636,anjir tertawa,netral
637,anjir tertawa banyak bacot bisa apa aarna iri gabisa jdi jelek kamu,negatif
638,anjir zeno sama lu kalo buat zeno sama gak neng lu di lenyapin serta alam semesta ke ini jangan main lu nt gua sini gelud anjing send alamat kontol,negatif
639,anjirr muka nya warpath sama daylen jahahhahahahahaha ngakak,netral
640,anjirr opening legendd bangg mantapp,negatif
641,anjirr pada baper tuh yg komen ten doang,netral
642,anjirr parahh v,netral
643,anjirrr gilaa nihh haters nya ericko lim,netral
644,anjirrr intro,netral
645,anjirrr ngakak cukkkkkk kampret ahahahaaaa,negatif
646,anjjing i like you kontolim wkwkwk,negatif
647,anjng dah wkwkwkkw jadi ken jadi haters erick mantaaapp,netral
648,ankuu gaming nah ini panutan,netral
649,ankuu gaming yogs betul bgt cok,netral
650,antara golden ama silvier,netral
651,anti anti baper clubanya suka sama lu tapi gua nonton video lo buat hibur doang inget aja lah bang hanya pohon buah yg di lempari batu kayu tai jembut hate ah mana tau baca eric kontol,netral
652,anti anti hatters club,netral
653,anti anti skip clun hd gua tinggi in,netral
654,anti pantad typyd si erick mah,netral
655,anti sekip kleb,netral
656,anti sekip sekip club,netral
657,anti sensor sensor club bilang kinthil gk di sensor,netral
658,anti skip bangoooott,netral
659,anti skip club,netral
660,anti skip iklan,netral
661,anti skip iklan biar bisa nambah dana buat yt rewind k wkwkkw,netral
662,anti skip iklan club mana like nya wkwk,netral
663,anti skip klub,netral
664,anti skip skip club,netral
665,anti skip skip club,netral
666,anti skip skip club,netral
667,anti skip skip club,netral
668,anti skip skip club,netral
669,anti skip skip club anjing,negatif
670,anti skip skip club biar lo bisa makan tod,netral
671,anti skip skip club indonesia,netral
672,anti skip skip club tapi lo banyak lemak nya lemak gendut,netral
673,anti skip skip cuk,netral
674,anti skip skip iklan,netral
675,anti skip skip iklan club dapet apa nihh rickk,netral
676,anti skip skip iklan club tetap stay anjing btw gw suka chanel ini anjing,netral
677,anti skip skip sabun eh iklan,netral
678,anti skipp skipp iklan gantiin buat,netral
679,anu lu kecil,netral
680,anying ada goregore itu mepet akhir ngakak bangsat jing humor gua rendah gin v,negatif
681,anying opening nya nyolong jesnolumutan eeeeeh maksutnya jesnolimit,netral
682,aowkaowk babi x ngakak gw asu,netral
683,aowkwowkoa memek ngilu anjing,negatif
684,apa,netral
685,apa aku kesini sg nya obby belum g prnh wkwkwk,netral
686,apa an hatter bawa berkah,netral
687,apa arti toxic bro erickolim,netral
688,apa arti like,netral
689,apa bener gan kalau saia menaburkam rumah sekitar ular usir garam,netral
690,apa cmn saya yg anti skip club,netral
691,apa cuma aku doank yg ngerasa,netral
692,apa cuma aku yg hibur nonton bang eriko tertawa wkwkwkw,netral
693,apa cuma aku yg nonton vidio erico lim iklan nya kaga aku skip,netral
694,apa cuma aku yg pertama kali liat erickolim curhatt,netral
695,apa cuma gua di vidio ini yang sange sama kim hime,netral
696,apa cuma gua mikir kalau ni youtuber youtuber paling tau diri,netral
697,apa cuma gua yg ngerasa kalo haters itu pada goblok udah tau ga suka tapi malah di tonton ahh sudah,negatif
698,apa cuma gua yg nnton chanel ni makhluk slalu pke headset,netral
699,apa cuma gua yg pause pas gambar motong jembud,netral
700,apa cuma gua yg sini kalok nontn chanelnya eric pakek henset biar kedengeran org yg dekat gua wkwkk aku kesel aku buka channel kamu langsung ketawa tertawa gara toxic kamu bang,netral
701,apa cuma gue yg gak pernah skip,netral
702,apa cuma gw yang nntn bareng emak v,netral
703,apa cuma gw yang subs eriko murni dari hati nurani,netral
704,apa cuma gw yg ngerasa ericko lim turun cina v,netral
705,apa cuma gw yg ngulang intronyaang karna vidio lo bikin gua lebih hibur gitu nga kya yg lain cuma bosenin doang mantap bang buat konten yg lebih ngankak lagi dong bang,positif
