,text,sentiment
510,baca komen w,positif
511,baca koment gua,positif
512,baca kontl nice content,positif
513,baca nih tod kapan lo tobat toxic,positif
514,baca terus coli kapan bgst,positif
515,bacaaaa,positif
516,bacain hate comment di video no smile zone lah tod,positif
517,bacain komen gue dong bang erick,positif
518,back sound lu kegedean bang suara nya jadi gk trlalu kedengeran suara lu,positif
519,backsoundnya iklan hago kok enak ad yg tau lagu apa,positif
520,bacod  skip iklan,positif
521,bacod lho,positif
522,bacodddd luuu,positif
523,bacooooooot ngentooooott ,positif
524,bacooot anjg,positif
525,bacooottttttt aaaaaannnnnnnjjjjjjiiiiiinnnngggg,positif
526,bacoot kontoool,positif
527,bacoottt wkwkwk,positif
528,bacot anjg buang waktu aja bikin konten begini mana gaada iklan sama sekali ,negatif
529,bacot ngentod tumbenan baca coment hater yg berfaedah kwkwkwk,negatif
530,bacot ngentoood,negatif
531,bacot ngentot,negatif
532,bacota habis nonton buang tempat nya,positif
533,bacottt luh erick kont asti bocah pke poto fake lah bnyk yg cyduk pas datengin eh bocah laknat,positif
534,bacottt taikkkk nda ush nonton taik si simple,positif
535,bacotttttttttttttt,positif
536,bag kamu ganteng goblok,negatif
537,bagaimana cara like dislike,positif
538,bagas darmawan dulu ada event katanya dulu kan youtuber cuma dikit di indo,positif
539,bagas subs gua plis,positif
540,bagi akir video aku tuju aku subscribe channel kamu kamu main franco saing skill hook sama wolf xotik,positif
541,bagi saudara seiman trash talking toxicnya erick jangan di ikutin,positif
542,bahahahahaha ngakak gue,positif
543,bahasa nya kaya qorygore,positif
544,bahaya anak bawah umur nonton ericko lim auto jadi toxic ada faedah mana berani yg nonton video erickontoru pake speaker dekat ortu udah sita v,positif
545,bahkan banyak youtuber yg bocah ikud komen di sini merasa sok asik dengan video ini penjilat mau di bilang sok oh yee iya,positif
546,baik video kamu bang hilangin kata kata kurang ajar para benci lihat elu d tiap video selalu sisip kata kata yg tdak layak d dengar orang banyak,positif
547,bait si laurentius randog dong,positif
548,bajunya eric baju dwp tahun lalu njir,positif
549,bakal reply aama baca bro bagaimana butuh duit instant gitu toxic,positif
550,bakteri e coli,positif
551,baku hantam mulai,positif
552,bales dong mas jangan diem aja depok belah mana,positif
553,balesannya pro ea,positif
554,balik lagi intro anjink v,positif
555,balik lagi intro kntl,positif
556,ban skin ciclop ban ama alucar yang viscont,positif
557,bando anjay,positif
558,bang,positif
559,bang ,positif
560,bang adu panco kalah putusin cewenya,positif
561,bang agama kamu apa kok aku liat video kamu lambang illuminati illuminati lambang sembah setan ka,negatif
562,bang aku hate kamu biar kamu tambah kaya mau gaa,positif
563,bang aku hatters kasi lope dong,positif
564,bang aku lebih seneng sama konten sampah tpi menghibur kek lu dri pda konten pendidikan tpi gk menghibur,negatif
565,bang aku punya saran buat kamu kalau youtube kamu aja video banyak kata kata kasar yang jijik anak bawah th niruin laku kamu youtube,positif
566,bang aku punya temen mirip banget kamu asli ntar aku kirim dah lewat dm kwkwters ksih tau aku,positif
567,bang aku saranin bang isiin tulis pas opening kamu mulai,positif
568,bang aku skip iklan kamu bang kok aku yg habis kuota kamu yg kaya yaa memang anj ng kamu,positif
569,bang aku support abang ada iklan aku nonton sampe abis,positif
570,bang aku tau kamu bahasa sopan ngapa di pake,positif
571,bang atta palu ko kamu nggasemua anjink ngcorygore,positif
572,bang ayooo dong bikin konten main pb lg toxic lg dong di pb,positif
573,bang baca elu buat channel lucu kadang hibur kali garing aku slalu tonton bang iklan kagak aku skip sukses terus lah kapan kapan ngadain seperti give away gitu lah yaw,positif
574,bang baca komen,positif
575,bang bagaimana ketemu reza arap waktu youtube rewend,positif
576,bang bahasanya jqga,positif
577,bang balikin filthy rickz,positif
578,bang bang bang bang bang bang bang bang bang bang bang bang ned nod v,positif
579,bang bang cuekin aja udh lu mendingan jadi soap king lagi dahh,positif
580,bang berani gak bilang putus ke pacar orang ntro lu legendaris anj ng,positif
581,bang bikin challenge ng c k liat foto jesnolimit,positif
582,bang bikin draw my life dong,positif
583,bang bikin filthyrickz lagi dong,positif
584,bang bikin frank aja kamu kayak seru dah,positif
585,bang bikin kompilasi ketawa jahat tertawa asli,positif
586,bang bikin konten game lg dong saran doang si,positif
587,bang bikin konten lebih cepat dong tidak sabar mau nonton laku toxic abang goodjob buat fideonya,positif
588,bang bikin konten ngewe ama pacar barunya dong biar gregett,negatif
589,bang bikin konten point blank lgi donk,positif
590,bang bikin lagu,positif
591,bang bikin lagu lagi,positif
592,bang bikin ome tv,positif
593,bang bikin prank apa apa teriak wikk wikk ah ah ah tmoat umum wkwk,positif
594,bang bikin prank bom,positif
595,bang bikin rap paket hat komen tuju like,positif
596,bang bikin review mobil lu dong bang,positif
597,bang bikin tutorial main lee sin,positif
598,bang bikin video challange hari toxic,positif
599,bang bikin video yg ada iklan nya,positif
600,bang bikin vidio tentang masa susah lu dong bang,positif
601,bang bikin vlog konyol dong,positif
602,bang bisa gk gak toxic sehari,positif
603,bang bisaa ubah sikapnyaa yah supaya chanel nya makin berkembang,positif
604,bang bkin lagu dari komen hatters donk wkwk gpp wlaupun toxic smuaa,positif
605,bang bkinin yg part ii dong bang,positif
606,bang bli subscribe v,positif
607,bang botak dong payah kamu,positif
608,bang botak pless,positif
609,bang buat draw my life dong,positif
610,bang buat haters part y plisa,positif
611,bang buat internet personality,positif
612,bang buat lagu coment haters bang biar adsens,positif
613,bang buat lebel samping video kamu r bo remaja bimbing orang tua biar anak anak nonton biar lucu aja hahahaha,positif
614,bang buat pink guy dong ngakek gua nonton video kamu dulu pas jadi pink guy,positif
615,bang buat prank dong pliss tuju like,positif
616,bang buat video hari sekali plisss,positif
617,bang buat video main lol lagi dong,positif
618,bang buat video prank hey tayo,positif
619,bang buat vidio makan roti pakek sperma bang,positif
620,bang buatin tutorial move on dong,positif
621,bang bunuh arap dong wkwkwkwk tod,positif
622,bang cahwiguna ikut ytr,positif
623,bang channel lu yang dulu maap ya bang channel yang dulu di anggap remeh tapi sekarang selamat ya bang sekarang abang udah bisa jadi yutubers yang bisa membuat yutube rewind selamat ya buat bang dylan pros bang michaelsow bang kapten liong walaupun gak ikut sih bang dan selamat juga buat abang,negatif
624,bang coba aku kasih tantang bulan tidak cakap kotor toxic,positif
625,bang coba bikin chanell elo toxic,positif
626,bang coba bikin konten islam konten eksperimen dengar al quran,positif
627,bang coba cicipin peju sendiri aku penasaran sama rasa nya,positif
628,bang coba coli,positif
629,bang coba donk reaction kakek legend lagi mesum hahah yg setuju like okk,positif
630,bang coba kamu bikin flog masuk greja,positif
631,bang coba kamu potong rambut psti lebih cool kurang enak pandang gtu tapi bukan gmau nnton bang jing,negatif
632,bang coba lo jangan sombong jangan so ganteng pasti itu haters balik jadi fans lo,positif
633,bang cobain main minecraft kocak plus tular toxic ny erick jadi begini,positif
634,bang colab ama nyokap lu ,positif
635,bang colab sama anak zeus,positif
636,bang colab sama corygore aku subscribe channel kamu kamu main franco saing skill hook sama wolf xotik,positif
637,bang colab sama qorygore dong,positif
638,bang coli,positif
639,bang collab ma bang leokoce,positif
640,bang collab sama arap bang,positif
641,bang collab sama kimi hime lagi la wkwkwkwkwk,positif
642,bang collab sama rap bang ih,positif
643,bang cover lagu thailand v,positif
644,bang cover lagu wik wik wik wik wik ah ah ah ah ah ay saaahh dengan cewek bang ditunggu video nya,positif
645,bang dah hamilin berapa cwe kamu bang,positif
646,bang dajjal mage tank,positif
647,bang dateng dong ke pensi oktober ditunggu krhadirannya,positif
648,bang di botak bn,positif
649,bang dicariin lucifer,positif
650,bang diw gak usah nonton goblok,negatif
651,bang eric bikin konten sama pacar dong nya seru,positif
652,bang eric dengan toxic dapet jt subscribe fans yg tunda,positif
653,bang eric so good buat viewers nya naik biarin aja bang penting duit lancar ten upnormal,positif
654,bang eric w nitip wa yak v,positif
655,bang erick banyak ngomong saru,positif
656,bang erick buat vdio tutor col bgst,positif
657,bang erick collab ama bang qorry dong,positif
658,bang erick iklan chanel kamu aplikasi goblok terus,negatif
659,bang erick jt subscribe potong rambut botak dong awkwk gua bikin yutub gua subscribe semua kamu bang kalian ketemu minta foto rumh kamu,positif
660,bang erick ngelakuin semua konyol dia punya malu gais beda sama yaudah jadi nikmat aja mayan buat bahan colmek ceue ceue,positif
661,bang ericko agama pa y aaa,positif
662,bang ericko ak fans abang,positif
663,bang ericko kalo boleh tau warnain rambut abis berapa duit aku mw warna abu gtu,positif
664,bang ericko lim biarkan hatersmu tetap memberimi berkah bang wkwkw mantab ngakak gue liat vidio ini semngat trus bang,positif
665,bang ericko lim gue minta iphone,positif
666,bang ericko tetep ngefans sama abang ndak usah ndengerin haters yg terlalu sadis tuju abang mnghibur moga tambah sukses,positif
667,bang erickolim bikin lg donk gw nonton nya lucu anjirnya bangsat kalo ga suka ngapaon di tonton ngentot bang ericko tujuannya ngehibur kalian semua tod ngapain lo subscribe tapi gasuka ama kontennya bangsat kena trigger dah gua,negatif
668,bang erickolim tetap di jalan setan aje bang jangan pedulikan orang orang idiot,negatif
669,bang erico lim kapan buat video,positif
670,bang erico paling kocak,positif
671,bang ericolim gua salah satu subscriber kamu fans kamu bang,positif
672,bang ericontolim makan pejuh kim himme dong kwkwkw,positif
673,bang erik ayo mabar pubg,positif
674,bang erik cuma mau bikin kamu asik gituuu goblok kamu hatters,negatif
675,bang erik dia iri ama melet lu,positif
676,bang erik gantenng,positif
677,bang erik haters mh diemin ae yg penting semangat bang youtube,positif
678,bang erik main pb dong bang soapers lama juga kangen bang,positif
679,bang erik main pb dong bang soapers lama pasti juga kangen bang,positif
680,bang erik yang menggila di youtube lu lu pada yang ngehate dia boi please lah dia butuh duit bukan cuman elu doang ngntot dia yang kerja elu yang bacot tingkat slb ,negatif
681,bang eriko kapan ngomong toxic gw kangen sama toxic an lu bangin,positif
682,bang g react tik tod lg,positif
683,bang ga bikin lagu diss haters,positif
684,bang ga usah mikirin heters banyak yg suport lu bang,positif
685,bang gampang banget jawab haters lu ,positif
686,bang ganti semir rambut elu donk msk terus x aja yg lh,positif
687,bang gara gara kamu teman aku dulu toxic sekarang banyan toxic,positif
688,bang gara loh satu sekolah w jadi ,positif
689,bang gebetan gw pacaran ama temen gw gimana ni,positif
690,bang gua bantu lu bikin konten riding komen heter,positif
691,bang gua dukung kamu gua lahir sampe surga,positif
692,bang gua fans lo,positif
693,bang gua haterslu,positif
694,bang gua jilat sepatu makan daun tapi di bully,negatif
695,bang gua kan dh subscibe kok gk ada tanda merah wah lu boong lu bang v,positif
696,bang gua kangen kamu main pb lgi,positif
697,bang gua kemaren makan sumpit pake bubur,positif
698,bang gua kilk subscribe x,positif
699,bang gua klik subscribenya kali,positif
700,bang gua mau indomaret mau nitip,positif
701,bang gua mau jadi haters lu tapi gua bingung gmn caranya,negatif
702,bang gua mau jdi murid didik lo njing ,positif
703,bang gua mau kasih kata rahasia ,positif
704,bang gua mau nanya sama lu tolong jawab gua kepo banget ni lu sering ngomong anak kampang itu kan ciri khas orang lampung apa lu ada turunan orang lampung,negatif
705,bang gua mencet tombol subscribe malah pause vidionya,positif
706,bang gua muslim jdi jangan pake toxic bales jwabah tdi kalo mau berantem sini goblok,negatif
707,bang gua ngak pernah skip iklan lu,positif
708,bang gua nntonnya iklan mlu bngst wkwkw,positif
709,bang gua nungguin lo bkin konten milf,positif
710,bang gua saranin ni chenel khusus biar anak kecil ngeliat,positif
711,bang gua selau dukung lu,positif
712,bang gua suka ngejek kamu erickontolim bang gua tetep suka ama kamu bang,positif
713,bang gua termasuk haters elu tapi aku nge pens sama lo bang terus aja berkarya ya bang,negatif
714,bang gua tetep jadi soapers donk,positif
715,bang gua udah kelewat detik gabisa subscribe nih tambahin dong waktunya menit kek gitu,positif
716,bang gua udah unsubcribe,positif
717,bang gue ada challenge yaitunya,positif
718,bang gue bocah ni bolah hate coment gx biar gue yg di buly subsciber lu wkwkw,positif
719,bang gue cuma mao bilang tdi ada adsense gua gak skip gua nonton ampe habis,positif
720,bang gue laper,positif
721,bang gue suport lu cuma yang perlu di koreksi dari lu cuma kata lu aja perlu di perhalus dikit,positif
722,bang gw bukan haters lu tapi gw pengen bilang memek,negatif
723,bang gw cewe bukan hode ya babi ,negatif
724,bang gw dh tahun subscribe channel lu tapi x aja gk pernah lu like kasi emot kek di comment gw u ga banyak kek sekarang but its ok ,negatif
725,bang gw mau buat chanel youtube ,positif
726,bang gw mau nanya kok lu ngebet banget tahun ini untuk juta subs emnk knp bang ,positif
727,bang gw mau nanya lu nge fans gk sama bang arap,positif
728,bang gw mau nanyak ,positif
729,bang gw nonton nya mlm nggak cerah,positif
730,bang gw nonton video lu sambil boker alhasil tai gw keluarnya lancar,negatif
731,bang gw saranin lu hapus channel aj wkwkwq nyindir yaa,positif
732,bang gw sering nonton elu kalo bisa buat kontennya jgn yg mabok kan atau segala macem bang tapi kalo konten yg gila goblk tolol gpp bang seru bikin ketawa and bikin semangat buat mengakhiri hidup wkkwkwk bercanda,negatif
733,bang gw soapers sampai ketulang,positif
734,bang gw udah klik subcribe abis itu gw klik lagi,positif
735,bang gw udah sub lu tapi lu suruh gw sub lagi terus gimana ,negatif
736,bang hapus dong chanel kamu bang,positif
737,bang hapus dong tato plzzz,positif
738,bang harus kamu kasih lagu kamu yg hipokrit bang l jir,positif
739,bang hate comment,positif
740,bang haters gue kok baik mungkin yang tahu cara bikin haters jd jahat,positif
741,bang haters kamu kok goblok semua apalagi yg byk duit byk haters mending hapus cenel tertawa,negatif
742,bang i love youu,positif
743,bang iklan goha dtk skip,positif
744,bang iklan kamu ada yg aku skiip,positif
745,bang inget arjun sanjaya,positif
746,bang intro pake wik wik wiknitin gitun bayak dong views abang icko makin masuk trending,positif
747,bang isis bukan teroris jangan salah paham,positif
748,bang itu orang ngechat hate karena mereka ngak punya modal buat bikin video jadinya mereka ngatain,positif
749,bang jadi hatters kamu kbanyakan nonton kgak pke mkir ujung nya kamu buat konten jga nonton,positif
750,bang jadi islam,positif
751,bang jadi sasuke lagi laah rambut udah panjang tu,positif
752,bang janagn ladeni haters terus aja berkarya,positif
753,bang jangan banyak toxic kena azab di sinetron mnctv,positif
754,bang jangan dengerin haters,positif
755,bang jangan lama lama upload youtube rewindnya,positif
756,bang jangan nangis bang,positif
757,bang jangan ngomong jorok aku jadi jijik,positif
758,bang jangan terlalu toxic bang banyak anak kecil yang nonton kalo hatdehhh,positif
759,bang jngan toxic bukankah kamu dh janji buat toxic,positif
